"","names","links","lastyear","actual_link"
"1544","Tom Hagan","/players/h/haganto01.html",1971,"https://basketball-reference.com/players/h/haganto01.html"
"1545","Al Hairston","/players/h/hairsal01.html",1970,"https://basketball-reference.com/players/h/hairsal01.html"
"1546","Happy Hairston","/players/h/hairsha01.html",1975,"https://basketball-reference.com/players/h/hairsha01.html"
"1547","Lindsay Hairston","/players/h/hairsli01.html",1976,"https://basketball-reference.com/players/h/hairsli01.html"
"1548","Malik Hairston","/players/h/hairsma01.html",2010,"https://basketball-reference.com/players/h/hairsma01.html"
"1549","P.J. Hairston","/players/h/hairspj02.html",2016,"https://basketball-reference.com/players/h/hairspj02.html"
"1550","Marcus Haislip","/players/h/haislma01.html",2010,"https://basketball-reference.com/players/h/haislma01.html"
"1551","Swede Halbrook","/players/h/halbrsw01.html",1962,"https://basketball-reference.com/players/h/halbrsw01.html"
"1552","Hal Hale","/players/h/haleha01.html",1968,"https://basketball-reference.com/players/h/haleha01.html"
"1553","Jack Haley","/players/h/haleyja01.html",1998,"https://basketball-reference.com/players/h/haleyja01.html"
"1554","Shaler Halimon","/players/h/halimsh01.html",1973,"https://basketball-reference.com/players/h/halimsh01.html"
"1555","Devon Hall","/players/h/hallde01.html",2020,"https://basketball-reference.com/players/h/hallde01.html"
"1556","Donta Hall","/players/h/halldo01.html",2020,"https://basketball-reference.com/players/h/halldo01.html"
"1557","Mike Hall","/players/h/hallmi01.html",2007,"https://basketball-reference.com/players/h/hallmi01.html"
"1558","Jeff Halliburton","/players/h/hallije01.html",1973,"https://basketball-reference.com/players/h/hallije01.html"
"1559","Darvin Ham","/players/h/hamda01.html",2005,"https://basketball-reference.com/players/h/hamda01.html"
"1560","Steve Hamer","/players/h/hamerst01.html",1997,"https://basketball-reference.com/players/h/hamerst01.html"
"1561","Daniel Hamilton","/players/h/hamilda02.html",2019,"https://basketball-reference.com/players/h/hamilda02.html"
"1562","Dennis Hamilton","/players/h/hamilde01.html",1971,"https://basketball-reference.com/players/h/hamilde01.html"
"1563","Joe Hamilton","/players/h/hamiljo01.html",1976,"https://basketball-reference.com/players/h/hamiljo01.html"
"1564","Jordan Hamilton","/players/h/hamiljo02.html",2016,"https://basketball-reference.com/players/h/hamiljo02.html"
"1565","Justin Hamilton","/players/h/hamilju01.html",2017,"https://basketball-reference.com/players/h/hamilju01.html"
"1566","Richard Hamilton","/players/h/hamilri01.html",2013,"https://basketball-reference.com/players/h/hamilri01.html"
"1567","Roy Hamilton","/players/h/hamilro01.html",1981,"https://basketball-reference.com/players/h/hamilro01.html"
"1568","Steve Hamilton","/players/h/hamilst01.html",1960,"https://basketball-reference.com/players/h/hamilst01.html"
"1569","Tang Hamilton","/players/h/hamilta01.html",2002,"https://basketball-reference.com/players/h/hamilta01.html"
"1570","Thomas Hamilton","/players/h/hamilth01.html",2000,"https://basketball-reference.com/players/h/hamilth01.html"
"1571","Zendon Hamilton","/players/h/hamilze01.html",2006,"https://basketball-reference.com/players/h/hamilze01.html"
"1572","Geert Hammink","/players/h/hammige01.html",1996,"https://basketball-reference.com/players/h/hammige01.html"
"1573","Julian Hammond","/players/h/hammoju01.html",1972,"https://basketball-reference.com/players/h/hammoju01.html"
"1574","Tom Hammonds","/players/h/hammoto01.html",2001,"https://basketball-reference.com/players/h/hammoto01.html"
"1575","A.J. Hammons","/players/h/hammoaj01.html",2017,"https://basketball-reference.com/players/h/hammoaj01.html"
"1576","Joe Hamood","/players/h/hamoojo01.html",1968,"https://basketball-reference.com/players/h/hamoojo01.html"
"1577","Darrin Hancock","/players/h/hancoda01.html",1997,"https://basketball-reference.com/players/h/hancoda01.html"
"1578","Ben Handlogten","/players/h/handlbe01.html",2005,"https://basketball-reference.com/players/h/handlbe01.html"
"1579","Phil Hankinson","/players/h/hankiph01.html",1975,"https://basketball-reference.com/players/h/hankiph01.html"
"1580","Dusty Hannahs","/players/h/hannadu01.html",2020,"https://basketball-reference.com/players/h/hannadu01.html"
"1581","Alex Hannum","/players/h/hannual01.html",1957,"https://basketball-reference.com/players/h/hannual01.html"
"1582","Don Hanrahan","/players/h/hanrado01.html",1953,"https://basketball-reference.com/players/h/hanrado01.html"
"1583","Rollen Hans","/players/h/hansro01.html",1955,"https://basketball-reference.com/players/h/hansro01.html"
"1584","Ben Hansbrough","/players/h/hansbbe01.html",2013,"https://basketball-reference.com/players/h/hansbbe01.html"
"1585","Tyler Hansbrough","/players/h/hansbty01.html",2016,"https://basketball-reference.com/players/h/hansbty01.html"
"1586","Bob Hansen","/players/h/hansebo01.html",1992,"https://basketball-reference.com/players/h/hansebo01.html"
"1587","Glenn Hansen","/players/h/hansegl01.html",1978,"https://basketball-reference.com/players/h/hansegl01.html"
"1588","Lars Hansen","/players/h/hansela01.html",1979,"https://basketball-reference.com/players/h/hansela01.html"
"1589","Travis Hansen","/players/h/hansetr01.html",2004,"https://basketball-reference.com/players/h/hansetr01.html"
"1590","Reggie Hanson","/players/h/hansore01.html",1998,"https://basketball-reference.com/players/h/hansore01.html"
"1591","Bill Hanzlik","/players/h/hanzlbi01.html",1990,"https://basketball-reference.com/players/h/hanzlbi01.html"
"1592","Luke Harangody","/players/h/haranlu01.html",2012,"https://basketball-reference.com/players/h/haranlu01.html"
"1593","Anfernee Hardaway","/players/h/hardaan01.html",2008,"https://basketball-reference.com/players/h/hardaan01.html"
"1594","Tim Hardaway","/players/h/hardati01.html",2003,"https://basketball-reference.com/players/h/hardati01.html"
"1595","Tim Hardaway","/players/h/hardati02.html",2020,"https://basketball-reference.com/players/h/hardati02.html"
"1596","James Harden","/players/h/hardeja01.html",2020,"https://basketball-reference.com/players/h/hardeja01.html"
"1597","Reggie Harding","/players/h/hardire01.html",1968,"https://basketball-reference.com/players/h/hardire01.html"
"1598","Charlie Hardnett","/players/h/hardnch01.html",1965,"https://basketball-reference.com/players/h/hardnch01.html"
"1599","Alan Hardy","/players/h/hardyal01.html",1982,"https://basketball-reference.com/players/h/hardyal01.html"
"1600","Darrell Hardy","/players/h/hardyda01.html",1968,"https://basketball-reference.com/players/h/hardyda01.html"
"1601","James Hardy","/players/h/hardyja01.html",1982,"https://basketball-reference.com/players/h/hardyja01.html"
"1602","Ira Harge","/players/h/hargeir01.html",1973,"https://basketball-reference.com/players/h/hargeir01.html"
"1603","Maurice Harkless","/players/h/harklma01.html",2020,"https://basketball-reference.com/players/h/harklma01.html"
"1604","Jerry Harkness","/players/h/harknje01.html",1969,"https://basketball-reference.com/players/h/harknje01.html"
"1605","Skip Harlicka","/players/h/harlisk01.html",1969,"https://basketball-reference.com/players/h/harlisk01.html"
"1606","Jerome Harmon","/players/h/harmoje01.html",1995,"https://basketball-reference.com/players/h/harmoje01.html"
"1607","Derek Harper","/players/h/harpede01.html",1999,"https://basketball-reference.com/players/h/harpede01.html"
"1608","Jared Harper","/players/h/harpeja01.html",2020,"https://basketball-reference.com/players/h/harpeja01.html"
"1609","Justin Harper","/players/h/harpeju01.html",2017,"https://basketball-reference.com/players/h/harpeju01.html"
"1610","Mike Harper","/players/h/harpemi01.html",1982,"https://basketball-reference.com/players/h/harpemi01.html"
"1611","Ron Harper","/players/h/harpero01.html",2001,"https://basketball-reference.com/players/h/harpero01.html"
"1612","Matt Harpring","/players/h/harprma01.html",2009,"https://basketball-reference.com/players/h/harprma01.html"
"1613","Montrezl Harrell","/players/h/harremo01.html",2020,"https://basketball-reference.com/players/h/harremo01.html"
"1614","Josh Harrellson","/players/h/harrejo01.html",2014,"https://basketball-reference.com/players/h/harrejo01.html"
"1615","Adam Harrington","/players/h/harriad01.html",2003,"https://basketball-reference.com/players/h/harriad01.html"
"1616","Al Harrington","/players/h/harrial01.html",2014,"https://basketball-reference.com/players/h/harrial01.html"
"1617","Junior Harrington","/players/h/harriju01.html",2007,"https://basketball-reference.com/players/h/harriju01.html"
"1618","Othella Harrington","/players/h/harriot01.html",2008,"https://basketball-reference.com/players/h/harriot01.html"
"1619","Art Harris","/players/h/harriar01.html",1972,"https://basketball-reference.com/players/h/harriar01.html"
"1620","Bernie Harris","/players/h/harribe01.html",1975,"https://basketball-reference.com/players/h/harribe01.html"
"1621","Billy Harris","/players/h/harribi01.html",1975,"https://basketball-reference.com/players/h/harribi01.html"
"1622","Bob Harris","/players/h/harribo01.html",1954,"https://basketball-reference.com/players/h/harribo01.html"
"1623","Chris Harris","/players/h/harrich01.html",1956,"https://basketball-reference.com/players/h/harrich01.html"
"1624","Devin Harris","/players/h/harride01.html",2019,"https://basketball-reference.com/players/h/harride01.html"
"1625","Elias Harris","/players/h/harriel01.html",2014,"https://basketball-reference.com/players/h/harriel01.html"
"1626","Gary Harris","/players/h/harriga01.html",2020,"https://basketball-reference.com/players/h/harriga01.html"
"1627","Joe Harris","/players/h/harrijo01.html",2020,"https://basketball-reference.com/players/h/harrijo01.html"
"1628","Lucious Harris","/players/h/harrilu01.html",2005,"https://basketball-reference.com/players/h/harrilu01.html"
"1629","Manny Harris","/players/h/harrima01.html",2017,"https://basketball-reference.com/players/h/harrima01.html"
"1630","Mike Harris","/players/h/harrimi01.html",2014,"https://basketball-reference.com/players/h/harrimi01.html"
"1631","Steve Harris","/players/h/harrist01.html",1990,"https://basketball-reference.com/players/h/harrist01.html"
"1632","Terrel Harris","/players/h/harrite01.html",2013,"https://basketball-reference.com/players/h/harrite01.html"
"1633","Tobias Harris","/players/h/harrito02.html",2020,"https://basketball-reference.com/players/h/harrito02.html"
"1634","Tony Harris","/players/h/harrito01.html",1995,"https://basketball-reference.com/players/h/harrito01.html"
"1635","Aaron Harrison","/players/h/harriaa01.html",2018,"https://basketball-reference.com/players/h/harriaa01.html"
"1636","Andrew Harrison","/players/h/harrian01.html",2019,"https://basketball-reference.com/players/h/harrian01.html"
"1637","Bob Harrison","/players/h/harribo02.html",1958,"https://basketball-reference.com/players/h/harribo02.html"
"1638","David Harrison","/players/h/harrida01.html",2008,"https://basketball-reference.com/players/h/harrida01.html"
"1639","Shaquille Harrison","/players/h/harrish01.html",2020,"https://basketball-reference.com/players/h/harrish01.html"
"1640","Jason Hart","/players/h/hartja01.html",2010,"https://basketball-reference.com/players/h/hartja01.html"
"1641","Josh Hart","/players/h/hartjo01.html",2020,"https://basketball-reference.com/players/h/hartjo01.html"
"1642","Isaiah Hartenstein","/players/h/harteis01.html",2020,"https://basketball-reference.com/players/h/harteis01.html"
"1643","Antonio Harvey","/players/h/harvean01.html",2003,"https://basketball-reference.com/players/h/harvean01.html"
"1644","Donnell Harvey","/players/h/harvedo01.html",2005,"https://basketball-reference.com/players/h/harvedo01.html"
"1645","Scott Haskin","/players/h/haskisc01.html",1994,"https://basketball-reference.com/players/h/haskisc01.html"
"1646","Clem Haskins","/players/h/haskicl01.html",1976,"https://basketball-reference.com/players/h/haskicl01.html"
"1647","Udonis Haslem","/players/h/hasleud01.html",2020,"https://basketball-reference.com/players/h/hasleud01.html"
"1648","Trenton Hassell","/players/h/hassetr01.html",2010,"https://basketball-reference.com/players/h/hassetr01.html"
"1649","Joe Hassett","/players/h/hassejo01.html",1983,"https://basketball-reference.com/players/h/hassejo01.html"
"1650","Scott Hastings","/players/h/hastisc01.html",1993,"https://basketball-reference.com/players/h/hastisc01.html"
"1651","Kirk Haston","/players/h/hastoki01.html",2003,"https://basketball-reference.com/players/h/hastoki01.html"
"1652","Vern Hatton","/players/h/hattove01.html",1962,"https://basketball-reference.com/players/h/hattove01.html"
"1653","John Havlicek","/players/h/havlijo01.html",1978,"https://basketball-reference.com/players/h/havlijo01.html"
"1654","Spencer Hawes","/players/h/hawessp01.html",2017,"https://basketball-reference.com/players/h/hawessp01.html"
"1655","Steve Hawes","/players/h/hawesst01.html",1984,"https://basketball-reference.com/players/h/hawesst01.html"
"1656","Bubbles Hawkins","/players/h/hawkiro01.html",1979,"https://basketball-reference.com/players/h/hawkiro01.html"
"1657","Connie Hawkins","/players/h/hawkico01.html",1976,"https://basketball-reference.com/players/h/hawkico01.html"
"1658","Hersey Hawkins","/players/h/hawkihe01.html",2001,"https://basketball-reference.com/players/h/hawkihe01.html"
"1659","Juaquin Hawkins","/players/h/hawkiju01.html",2003,"https://basketball-reference.com/players/h/hawkiju01.html"
"1660","Michael Hawkins","/players/h/hawkimi01.html",2001,"https://basketball-reference.com/players/h/hawkimi01.html"
"1661","Tom Hawkins","/players/h/hawkito01.html",1969,"https://basketball-reference.com/players/h/hawkito01.html"
"1662","Nate Hawthorne","/players/h/hawthna01.html",1976,"https://basketball-reference.com/players/h/hawthna01.html"
"1663","Chuck Hayes","/players/h/hayesch01.html",2016,"https://basketball-reference.com/players/h/hayesch01.html"
"1664","Elvin Hayes","/players/h/hayesel01.html",1984,"https://basketball-reference.com/players/h/hayesel01.html"
"1665","Jarvis Hayes","/players/h/hayesja01.html",2010,"https://basketball-reference.com/players/h/hayesja01.html"
"1666","Jaxson Hayes","/players/h/hayesja02.html",2020,"https://basketball-reference.com/players/h/hayesja02.html"
"1667","Jim Hayes","/players/h/hayesji01.html",1971,"https://basketball-reference.com/players/h/hayesji01.html"
"1668","Nigel Hayes","/players/h/hayesni01.html",2018,"https://basketball-reference.com/players/h/hayesni01.html"
